order_id,customer_id,customer_name,gender,age,city,state,region,product_category,product_name,quantity,unit_price,discount,sales,cost,profit,payment_method,order_date,delivery_date,rating,returned,sales_rep,email,phone,remarks,profit_margin,sales_after_discount,calculated_cost,delivery_days,age_group,order_year,order_month,month_name,order_day,day_name,quarter,week_number,username,domain,name_length
188,C756,Amit,Male,16.8125,Pune,MAHARASHTRA,East,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-05-12,2025-05-22,3.0,Yes,Sara,invalid_email,9876543210,Late delivery,,0.0,0.0,10.0,Teen,2025,5,May,12,Monday,2,20,invalid_email,,4
189,C631,Rahul,Male,27.59024064171123,Pune,MAHARASHTRA,East,Eletronics,Mouse,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,0.0,UPI,2025-10-19,2025-10-23,2.0,No,Sara,rahul@mail.com,9876543210,Late delivery,,0.0,0.0,4.0,Young,2025,10,October,19,Sunday,4,42,rahul,mail.com,5
196,C197,Rahul,Male,16.8125,Pune,MAHARASHTRA,South,electronics,Phone,1.7333831217326363,3276.98,34.767299448867114,5680.261822255415,0.0,0.0,Cash,2025-02-17,2025-02-19,2.0,Yes,Sara,rahul@mail.com,+91-9876543210,Late delivery,,0.0,0.0,2.0,Teen,2025,2,February,17,Monday,1,8,rahul,mail.com,5
199,C621,Aditya,Male,27.59024064171123,Pune,MAHARASHTRA,North,Eletronics,Phone,7.0,2509.2257846153843,34.767299448867114,17564.58049230769,0.0,0.0,Credit Card,2025-10-18,2025-10-21,3.0,Yes,Sara,invalid_email,98765 43210,Late delivery,,0.0,0.0,3.0,Young,2025,10,October,18,Saturday,4,42,invalid_email,,6
214,C190,Priya,Female,27.59024064171123,Pune,MAHARASHTRA,East,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,882.0429010448679,0.0,Credit Card,2025-07-09,2025-09-01,3.0326678765880217,Yes,Sara,priya@mail.com,+91-9876543210,,,0.0,0.0,54.0,Young,2025,7,July,9,Wednesday,3,28,priya,mail.com,5
217,C481,Aditya,Male,16.8125,Pune,MAHARASHTRA,West,Eletronics,Phone,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,0.0,0.0,Credit Card,2025-05-26,2025-06-03,4.0,Yes,John,priya@mail.com,+91-9876543210,,,0.0,0.0,8.0,Teen,2025,5,May,26,Monday,2,22,priya,mail.com,6
218,C481,Neha,Female,27.59024064171123,Pune,MAHARASHTRA,West,Electronics,Laptop,5.0,2509.2257846153843,34.767299448867114,12546.128923076922,0.0,999999.0,UPI,2025-04-25,2025-04-29,1.0,Yes,Sara,neha@mail.com,9876543210,Late delivery,inf,0.0,-999999.0,4.0,Young,2025,4,April,25,Friday,2,17,neha,mail.com,4
224,C557,Priya,Female,27.59024064171123,Pune,MAHARASHTRA,West,electronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Cash,2025-08-23,2025-08-24,3.0326678765880217,No,Sara,priya@mail.com,98765 43210,Late delivery,,0.0,0.0,1.0,Young,2025,8,August,23,Saturday,3,34,priya,mail.com,5
226,C557,Sneha,Female,27.59024064171123,Pune,MAHARASHTRA,North,Eletronics,Phone,5.0,2509.2257846153843,10.0,12546.128923076922,0.0,0.0,Credit Card,2025-04-10,2025-04-11,3.0326678765880217,No,Sara,sneha@mail.com,98765 43210,,,0.0,0.0,1.0,Young,2025,4,April,10,Thursday,2,15,sneha,mail.com,5
236,C216,Sneha,Female,16.8125,Pune,MAHARASHTRA,North,Eletronics,Phone,1.7333831217326363,4906.11,0.0,8504.168267363704,0.0,0.0,UPI,2025-10-20,2025-10-25,4.0,No,Sara,neha@mail.com,9876543210,,,0.0,0.0,5.0,Teen,2025,10,October,20,Monday,4,43,neha,mail.com,5
238,C216,Sneha,Female,22.0,Pune,MAHARASHTRA,East,Eletronics,Phone,5.0,2509.2257846153843,20.0,12546.128923076922,0.0,0.0,Cash,2025-09-04,2025-09-12,5.0,No,Sara,invalid_email,9876543210,,,0.0,0.0,8.0,Young,2025,9,September,4,Thursday,3,36,invalid_email,,5
239,C528,Sneha,Female,54.0,Pune,MAHARASHTRA,West,Electronics,Mouse,1.7333831217326363,1319.21,10.0,2286.696348020911,0.0,0.0,Credit Card,2025-10-12,2025-10-17,1.0,Yes,Sara,sneha@mail.com,98765 43210,,,0.0,0.0,5.0,Middle Age,2025,10,October,12,Sunday,4,41,sneha,mail.com,5
242,C168,Sneha,Female,53.0,Pune,MAHARASHTRA,East,electronics,Phone,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-04-25,2025-04-27,3.0326678765880217,No,John,invalid_email,98765 43210,,,0.0,0.0,2.0,Middle Age,2025,4,April,25,Friday,2,17,invalid_email,,5
252,C927,Rahul,Male,45.0,Pune,MAHARASHTRA,South,electronics,Laptop,1.7333831217326363,1665.29,20.0,2886.585578790142,0.0,0.0,UPI,2025-11-04,2025-11-08,1.0,No,Sara,rahul@mail.com,98765 43210,,,0.0,0.0,4.0,Adult,2025,11,November,4,Tuesday,4,45,rahul,mail.com,5
255,C398,Rahul,Male,47.0,Pune,MAHARASHTRA,North,Eletronics,Mouse,10.0,2509.2257846153843,20.0,25092.257846153843,0.0,0.0,UPI,2025-03-20,2025-03-25,3.0,Yes,Sara,rahul@mail.com,9876543210,Late delivery,,0.0,0.0,5.0,Middle Age,2025,3,March,20,Thursday,1,12,rahul,mail.com,5
257,C398,Amit,Male,42.0,Pune,MAHARASHTRA,South,electronics,Mouse,6.0,2509.2257846153843,34.767299448867114,15055.354707692306,0.0,0.0,Credit Card,2025-03-16,2025-03-21,4.0,No,Sara,invalid_email,98765 43210,Late delivery,,0.0,0.0,5.0,Adult,2025,3,March,16,Sunday,1,11,invalid_email,,4
260,C490,Sneha,Female,22.0,Pune,MAHARASHTRA,South,Eletronics,Mouse,1.7333831217326363,4108.57,34.767299448867114,7121.725892457057,0.0,0.0,Cash,2025-03-12,2025-03-17,2.0,No,Sara,amit@mail.com,+91-9876543210,,,0.0,0.0,5.0,Young,2025,3,March,12,Wednesday,1,11,amit,mail.com,5
261,C810,Rahul,Male,27.59024064171123,Pune,MAHARASHTRA,North,Electronics,Phone,4.0,2509.2257846153843,10.0,10036.903138461537,0.0,0.0,Credit Card,2025-03-07,2025-03-13,3.0326678765880217,No,Sara,amit@mail.com,98765 43210,,,0.0,0.0,6.0,Young,2025,3,March,7,Friday,1,10,amit,mail.com,5
268,C669,Neha,Female,18.0,Pune,MAHARASHTRA,East,Eletronics,Phone,1.0,2509.2257846153843,34.767299448867114,2509.2257846153843,0.0,0.0,UPI,2025-06-09,2025-04-21,1.0,No,Sara,invalid_email,9876543210,Late delivery,,0.0,0.0,-49.0,Teen,2025,6,June,9,Monday,2,24,invalid_email,,4
271,C669,Neha,Female,16.8125,Pune,MAHARASHTRA,North,electronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Credit Card,2025-11-27,2025-12-02,2.0,Yes,Sara,invalid_email,+91-9876543210,Late delivery,inf,0.0,-999999.0,5.0,Teen,2025,11,November,27,Thursday,4,48,invalid_email,,4
288,C713,Sneha,Female,34.0,Pune,MAHARASHTRA,West,electronics,Phone,5.0,2509.2257846153843,0.0,12546.128923076922,0.0,999999.0,Credit Card,2025-08-07,2025-08-13,1.0,Yes,John,invalid_email,98765 43210,,inf,0.0,-999999.0,6.0,Adult,2025,8,August,7,Thursday,3,32,invalid_email,,5
300,C718,Amit,Male,27.59024064171123,Pune,MAHARASHTRA,South,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Credit Card,2025-06-27,2025-07-04,1.0,No,John,amit@mail.com,9876543210,Late delivery,inf,0.0,-999999.0,7.0,Young,2025,6,June,27,Friday,2,26,amit,mail.com,4
315,C924,Neha,Female,27.59024064171123,Pune,MAHARASHTRA,South,electronics,Phone,1.7333831217326363,4083.65,5.0,7078.52998506348,0.0,0.0,Cash,2025-06-22,2025-06-28,2.0,No,Sara,invalid_email,9876543210,,,0.0,0.0,6.0,Young,2025,6,June,22,Sunday,2,25,invalid_email,,4
324,C673,Sneha,Female,55.0,Pune,MAHARASHTRA,East,Electronics,Laptop,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,0.0,Credit Card,2025-01-04,2025-01-11,3.0,Yes,John,priya@mail.com,98765 43210,Late delivery,,0.0,0.0,7.0,Middle Age,2025,1,January,4,Saturday,1,1,priya,mail.com,5
327,C526,Priya,Female,27.59024064171123,Pune,MAHARASHTRA,South,electronics,Laptop,1.7333831217326363,847.08,20.0,1468.3141747572815,0.0,0.0,Credit Card,2025-01-07,2025-01-14,4.0,Yes,John,invalid_email,9876543210,,,0.0,0.0,7.0,Young,2025,1,January,7,Tuesday,1,2,invalid_email,,5
328,C526,Neha,Female,16.8125,Pune,MAHARASHTRA,South,Electronics,Laptop,1.7333831217326363,2558.4,5.0,4434.687378640777,882.0429010448679,999999.0,UPI,2025-09-03,2025-09-08,1.0,No,John,invalid_email,9876543210,,inf,0.0,-999999.0,5.0,Teen,2025,9,September,3,Wednesday,3,36,invalid_email,,4
333,C777,Aditya,Male,16.8125,Pune,MAHARASHTRA,South,electronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Credit Card,2025-05-13,2025-05-19,3.0326678765880217,Yes,John,invalid_email,+91-9876543210,Late delivery,inf,0.0,-999999.0,6.0,Teen,2025,5,May,13,Tuesday,2,20,invalid_email,,6
337,C663,Rahul,Male,16.8125,Pune,MAHARASHTRA,West,Eletronics,Laptop,1.7333831217326363,4161.88,0.0,7214.132546676625,0.0,999999.0,Cash,2025-03-06,2025-10-19,3.0326678765880217,Yes,John,invalid_email,+91-9876543210,,inf,0.0,-999999.0,227.0,Teen,2025,3,March,6,Thursday,1,10,invalid_email,,5
348,C474,Rahul,Male,33.0,Pune,MAHARASHTRA,North,Electronics,Laptop,1.0,2509.2257846153843,0.0,2509.2257846153843,0.0,0.0,Credit Card,2025-12-15,2025-12-19,3.0326678765880217,Yes,John,invalid_email,+91-9876543210,,,0.0,0.0,4.0,Adult,2025,12,December,15,Monday,4,51,invalid_email,,5
355,C616,Neha,Female,27.59024064171123,Pune,MAHARASHTRA,South,Eletronics,Laptop,1.7333831217326363,4094.09,5.0,7096.626504854369,0.0,0.0,Credit Card,2025-12-22,2025-12-25,3.0,Yes,John,sneha@mail.com,+91-9876543210,,,0.0,0.0,3.0,Young,2025,12,December,22,Monday,4,52,sneha,mail.com,4
357,C641,Amit,Male,27.59024064171123,Pune,MAHARASHTRA,North,electronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Credit Card,2025-05-25,2025-05-26,2.0,Yes,John,amit@mail.com,9876543210,,inf,0.0,-999999.0,1.0,Young,2025,5,May,25,Sunday,2,21,amit,mail.com,4
365,C551,Priya,Female,41.0,Pune,MAHARASHTRA,East,electronics,Mouse,8.0,2509.2257846153843,20.0,20073.806276923075,0.0,999999.0,Credit Card,2025-04-16,2025-04-22,1.0,No,John,invalid_email,9876543210,Late delivery,inf,0.0,-999999.0,6.0,Adult,2025,4,April,16,Wednesday,2,16,invalid_email,,5
375,C141,Aditya,Male,16.8125,Pune,MAHARASHTRA,North,electronics,Laptop,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,0.0,999999.0,Cash,2025-11-12,2025-11-16,3.0,No,Sara,neha@mail.com,9876543210,Late delivery,inf,0.0,-999999.0,4.0,Teen,2025,11,November,12,Wednesday,4,46,neha,mail.com,6
377,C141,Sneha,Female,16.8125,Pune,MAHARASHTRA,North,electronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Credit Card,2025-05-09,2025-05-12,4.0,Yes,Sara,invalid_email,9876543210,Late delivery,inf,0.0,-999999.0,3.0,Teen,2025,5,May,9,Friday,2,19,invalid_email,,5
383,C513,Neha,Female,27.59024064171123,Pune,MAHARASHTRA,South,Eletronics,Phone,1.7333831217326363,3384.29,34.767299448867114,5866.2711650485435,0.0,0.0,UPI,2025-10-28,2025-10-16,4.0,Yes,Sara,invalid_email,+91-9876543210,Late delivery,,0.0,0.0,-12.0,Young,2025,10,October,28,Tuesday,4,44,invalid_email,,4
385,C353,Neha,Female,16.8125,Pune,MAHARASHTRA,West,Eletronics,Laptop,1.7333831217326363,4114.12,0.0,7131.346168782674,0.0,999999.0,UPI,2025-07-16,2025-09-02,5.0,No,Sara,invalid_email,9876543210,Late delivery,inf,0.0,-999999.0,48.0,Teen,2025,7,July,16,Wednesday,3,29,invalid_email,,4
392,C786,Aditya,Male,33.0,Pune,MAHARASHTRA,North,electronics,Mouse,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,0.0,UPI,2025-04-05,2025-04-10,2.0,Yes,John,sneha@mail.com,+91-9876543210,Late delivery,,0.0,0.0,5.0,Adult,2025,4,April,5,Saturday,2,14,sneha,mail.com,6
393,C706,Priya,Female,27.59024064171123,Pune,MAHARASHTRA,North,Electronics,Laptop,1.7333831217326363,1296.52,20.0,2247.3658849887975,882.0429010448679,0.0,Cash,2025-10-27,2025-04-10,3.0,Yes,John,invalid_email,98765 43210,,,0.0,0.0,-200.0,Young,2025,10,October,27,Monday,4,44,invalid_email,,5
395,C931,Sneha,Female,27.59024064171123,Pune,MAHARASHTRA,West,electronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Credit Card,2025-05-16,2025-05-22,4.0,No,John,sneha@mail.com,9876543210,Late delivery,inf,0.0,-999999.0,6.0,Young,2025,5,May,16,Friday,2,20,sneha,mail.com,5
399,C609,Neha,Female,52.0,Pune,MAHARASHTRA,East,Eletronics,Phone,8.0,2509.2257846153843,0.0,20073.806276923075,882.0429010448679,999999.0,Credit Card,2025-04-02,2025-04-06,4.0,No,John,neha@mail.com,+91-9876543210,Late delivery,inf,0.0,-999999.0,4.0,Middle Age,2025,4,April,2,Wednesday,2,14,neha,mail.com,4
401,C258,Amit,Male,16.8125,Pune,MAHARASHTRA,West,Eletronics,Mouse,1.7333831217326363,2361.98,5.0,4094.216265870052,882.0429010448679,0.0,Credit Card,2025-09-24,2025-09-29,2.0,No,Sara,invalid_email,9876543210,Late delivery,,0.0,0.0,5.0,Teen,2025,9,September,24,Wednesday,3,39,invalid_email,,4
419,C660,Amit,Male,27.59024064171123,Pune,MAHARASHTRA,West,Electronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,UPI,2025-01-19,2025-01-29,3.0,Yes,John,invalid_email,+91-9876543210,,inf,0.0,-999999.0,10.0,Young,2025,1,January,19,Sunday,1,3,invalid_email,,4
422,C506,Priya,Female,27.59024064171123,Pune,MAHARASHTRA,East,Electronics,Mouse,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,999999.0,Credit Card,2025-07-28,2025-07-31,1.0,Yes,Sara,invalid_email,9876543210,Late delivery,inf,0.0,-999999.0,3.0,Young,2025,7,July,28,Monday,3,31,invalid_email,,5
423,C781,Aditya,Male,27.59024064171123,Pune,MAHARASHTRA,East,electronics,Laptop,5.0,2509.2257846153843,10.0,12546.128923076922,882.0429010448679,0.0,Cash,2025-08-05,2025-08-09,5.0,No,Sara,invalid_email,9876543210,Late delivery,,0.0,0.0,4.0,Young,2025,8,August,5,Tuesday,3,32,invalid_email,,6
428,C777,Amit,Male,27.0,Pune,MAHARASHTRA,East,electronics,Laptop,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Cash,2025-02-24,2025-03-01,3.0326678765880217,Yes,Sara,invalid_email,98765 43210,,inf,0.0,-999999.0,5.0,Young,2025,2,February,24,Monday,1,9,invalid_email,,4
440,C999,Sneha,Female,27.59024064171123,Pune,MAHARASHTRA,West,Eletronics,Laptop,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,0.0,Credit Card,2025-11-17,2025-11-23,1.0,No,John,invalid_email,98765 43210,,,0.0,0.0,6.0,Young,2025,11,November,17,Monday,4,47,invalid_email,,5
461,C759,Priya,Female,27.59024064171123,Pune,MAHARASHTRA,East,Eletronics,Phone,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,0.0,999999.0,UPI,2025-04-13,2026-01-01,3.0,No,John,invalid_email,98765 43210,,inf,0.0,-999999.0,263.0,Young,2025,4,April,13,Sunday,2,15,invalid_email,,5
472,C787,Sneha,Female,27.59024064171123,Pune,MAHARASHTRA,East,Electronics,Phone,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Cash,2025-10-08,2025-10-16,5.0,No,John,aditya@mail.com,9876543210,Late delivery,,0.0,0.0,8.0,Young,2025,10,October,8,Wednesday,4,41,aditya,mail.com,5
501,C442,Neha,Female,60.0,Pune,MAHARASHTRA,West,Eletronics,Mouse,9.0,2509.2257846153843,0.0,22583.03206153846,0.0,0.0,UPI,2025-04-13,2025-04-19,1.0,Yes,John,invalid_email,+91-9876543210,,,0.0,0.0,6.0,Middle Age,2025,4,April,13,Sunday,2,15,invalid_email,,4
507,C315,Amit,Male,27.59024064171123,Pune,MAHARASHTRA,North,Electronics,Phone,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,882.0429010448679,0.0,Cash,2025-06-15,2025-06-18,3.0,No,Sara,invalid_email,98765 43210,,,0.0,0.0,3.0,Young,2025,6,June,15,Sunday,2,24,invalid_email,,4
510,C444,Amit,Male,42.0,Pune,MAHARASHTRA,East,Eletronics,Mouse,6.0,2509.2257846153843,34.767299448867114,15055.354707692306,0.0,999999.0,UPI,2025-10-17,2025-10-27,1.0,Yes,John,priya@mail.com,+91-9876543210,,inf,0.0,-999999.0,10.0,Adult,2025,10,October,17,Friday,4,42,priya,mail.com,4
513,C533,Priya,Female,16.8125,Pune,MAHARASHTRA,South,Electronics,Mouse,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,0.0,999999.0,Credit Card,2025-04-22,2025-05-01,1.0,No,John,priya@mail.com,98765 43210,Late delivery,inf,0.0,-999999.0,9.0,Teen,2025,4,April,22,Tuesday,2,17,priya,mail.com,5
527,C410,Priya,Female,19.0,Pune,MAHARASHTRA,South,Electronics,Mouse,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-03-25,2025-03-29,1.0,No,John,priya@mail.com,9876543210,Late delivery,,0.0,0.0,4.0,Young,2025,3,March,25,Tuesday,1,13,priya,mail.com,5
531,C755,Amit,Male,27.59024064171123,Pune,MAHARASHTRA,South,Electronics,Phone,1.7333831217326363,362.73,0.0,628.7500597460792,0.0,0.0,UPI,2025-07-16,2025-07-22,3.0,No,John,amit@mail.com,9876543210,Late delivery,,0.0,0.0,6.0,Young,2025,7,July,16,Wednesday,3,29,amit,mail.com,4
543,C593,Rahul,Male,16.8125,Pune,MAHARASHTRA,South,Electronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,999999.0,Cash,2025-04-14,2025-04-16,3.0326678765880217,No,Sara,invalid_email,+91-9876543210,,inf,0.0,-999999.0,2.0,Teen,2025,4,April,14,Monday,2,16,invalid_email,,5
557,C628,Priya,Female,27.59024064171123,Pune,MAHARASHTRA,South,Electronics,Phone,8.0,2509.2257846153843,34.767299448867114,20073.806276923075,0.0,0.0,Credit Card,2025-01-01,2025-01-08,4.0,No,John,priya@mail.com,98765 43210,Late delivery,,0.0,0.0,7.0,Young,2025,1,January,1,Wednesday,1,1,priya,mail.com,5
567,C540,Rahul,Male,16.8125,Pune,MAHARASHTRA,West,Electronics,Mouse,1.7333831217326363,2509.2257846153843,0.0,4349.449623668638,0.0,0.0,Cash,2025-01-12,2025-01-18,3.0326678765880217,Yes,John,invalid_email,+91-9876543210,,,0.0,0.0,6.0,Teen,2025,1,January,12,Sunday,1,2,invalid_email,,5
571,C896,Sneha,Female,16.8125,Pune,MAHARASHTRA,North,Electronics,Phone,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,0.0,999999.0,UPI,2025-06-02,2025-06-05,4.0,Yes,Sara,invalid_email,+91-9876543210,,inf,0.0,-999999.0,3.0,Teen,2025,6,June,2,Monday,2,23,invalid_email,,5
573,C741,Amit,Male,27.59024064171123,Pune,MAHARASHTRA,North,electronics,Laptop,3.0,2509.2257846153843,10.0,7527.677353846153,0.0,0.0,Credit Card,2025-04-02,2025-04-08,3.0326678765880217,No,John,aditya@mail.com,98765 43210,Late delivery,,0.0,0.0,6.0,Young,2025,4,April,2,Wednesday,2,14,aditya,mail.com,4
585,C355,Rahul,Male,23.0,Pune,MAHARASHTRA,West,Electronics,Mouse,1.7333831217326363,3383.18,0.0,5864.34710978342,0.0,0.0,Cash,2025-01-18,2025-01-28,2.0,Yes,John,rahul@mail.com,+91-9876543210,Late delivery,,0.0,0.0,10.0,Young,2025,1,January,18,Saturday,1,3,rahul,mail.com,5
614,C290,Aditya,Male,27.59024064171123,Pune,MAHARASHTRA,South,Electronics,Phone,1.7333831217326363,2509.2257846153843,10.0,4349.449623668638,882.0429010448679,0.0,Credit Card,2025-06-26,2025-07-04,1.0,No,John,invalid_email,+91-9876543210,,,0.0,0.0,8.0,Young,2025,6,June,26,Thursday,2,26,invalid_email,,6
617,C375,Priya,Female,41.0,Pune,MAHARASHTRA,North,Electronics,Laptop,1.7333831217326363,2509.2257846153843,5.0,4349.449623668638,0.0,999999.0,UPI,2025-03-10,2025-03-13,2.0,Yes,Sara,invalid_email,98765 43210,Late delivery,inf,0.0,-999999.0,3.0,Adult,2025,3,March,10,Monday,1,11,invalid_email,,5
626,C273,Neha,Female,46.0,Pune,MAHARASHTRA,South,Electronics,Mouse,1.7333831217326363,4214.54,0.0,7305.412501867065,0.0,0.0,Credit Card,2025-05-28,2025-06-06,2.0,No,Sara,neha@mail.com,98765 43210,,,0.0,0.0,9.0,Middle Age,2025,5,May,28,Wednesday,2,22,neha,mail.com,4
628,C309,Neha,Female,16.8125,Pune,MAHARASHTRA,South,Eletronics,Laptop,1.7333831217326363,1802.5,0.0,3124.423076923077,0.0,999999.0,Credit Card,2025-06-26,2025-07-01,5.0,No,John,neha@mail.com,98765 43210,,inf,0.0,-999999.0,5.0,Teen,2025,6,June,26,Thursday,2,26,neha,mail.com,4
633,C683,Sneha,Female,16.8125,Pune,MAHARASHTRA,East,Eletronics,Phone,2.0,2509.2257846153843,0.0,5018.451569230769,0.0,0.0,Cash,2025-02-20,2025-03-02,2.0,Yes,John,invalid_email,+91-9876543210,,,0.0,0.0,10.0,Teen,2025,2,February,20,Thursday,1,8,invalid_email,,5
642,C828,Rahul,Male,16.8125,Pune,MAHARASHTRA,West,electronics,Phone,1.7333831217326363,4993.85,34.767299448867114,8656.255302464526,0.0,0.0,Credit Card,2025-07-15,2025-07-25,2.0,Yes,Sara,rahul@mail.com,98765 43210,,,0.0,0.0,10.0,Teen,2025,7,July,15,Tuesday,3,29,rahul,mail.com,5
647,C216,Priya,Female,16.8125,Pune,MAHARASHTRA,North,Eletronics,Mouse,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Credit Card,2025-06-24,2025-06-30,5.0,Yes,John,amit@mail.com,+91-9876543210,,,0.0,0.0,6.0,Teen,2025,6,June,24,Tuesday,2,26,amit,mail.com,5
650,C216,Priya,Female,41.0,Pune,MAHARASHTRA,South,electronics,Laptop,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,0.0,Cash,2025-03-02,2025-03-08,3.0,No,John,priya@mail.com,98765 43210,,,0.0,0.0,6.0,Adult,2025,3,March,2,Sunday,1,9,priya,mail.com,5
652,C656,Amit,Male,23.0,Pune,MAHARASHTRA,North,Eletronics,Phone,1.7333831217326363,4881.16,5.0,8460.920358476475,882.0429010448679,999999.0,Cash,2025-05-10,2025-05-20,3.0,No,Sara,amit@mail.com,+91-9876543210,,inf,0.0,-999999.0,10.0,Young,2025,5,May,10,Saturday,2,19,amit,mail.com,4
657,C293,Neha,Female,35.0,Pune,MAHARASHTRA,North,Electronics,Mouse,1.7333831217326363,4794.33,0.0,8310.41070201643,0.0,999999.0,UPI,2025-09-21,2025-06-12,3.0326678765880217,Yes,John,neha@mail.com,9876543210,,inf,0.0,-999999.0,-101.0,Adult,2025,9,September,21,Sunday,3,38,neha,mail.com,4
667,C938,Sneha,Female,29.0,Pune,MAHARASHTRA,West,electronics,Phone,1.7333831217326363,4483.1,10.0,7770.929873039582,0.0,0.0,UPI,2025-03-11,2025-03-13,3.0,Yes,Sara,invalid_email,9876543210,,,0.0,0.0,2.0,Young,2025,3,March,11,Tuesday,1,11,invalid_email,,5
671,C487,Rahul,Male,16.8125,Pune,MAHARASHTRA,South,Electronics,Mouse,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,882.0429010448679,0.0,UPI,2025-08-07,2025-08-08,5.0,No,Sara,rahul@mail.com,+91-9876543210,,,0.0,0.0,1.0,Teen,2025,8,August,7,Thursday,3,32,rahul,mail.com,5
672,C824,Sneha,Female,23.0,Pune,MAHARASHTRA,South,electronics,Phone,1.7333831217326363,2615.04,5.0,4532.866198655714,0.0,0.0,Cash,2025-01-10,2025-08-08,3.0,Yes,John,invalid_email,98765 43210,Late delivery,,0.0,0.0,210.0,Young,2025,1,January,10,Friday,1,2,invalid_email,,5
680,C715,Sneha,Female,27.59024064171123,Pune,MAHARASHTRA,North,electronics,Mouse,1.7333831217326363,2509.2257846153843,34.767299448867114,4349.449623668638,0.0,999999.0,UPI,2025-12-09,2025-12-19,3.0326678765880217,No,John,sneha@mail.com,+91-9876543210,Late delivery,inf,0.0,-999999.0,10.0,Young,2025,12,December,9,Tuesday,4,50,sneha,mail.com,5
681,C715,Sneha,Female,27.59024064171123,Pune,MAHARASHTRA,North,Eletronics,Laptop,1.7333831217326363,4866.63,0.0,8435.7343017177,0.0,0.0,Credit Card,2025-08-03,2025-08-04,1.0,No,John,sneha@mail.com,+91-9876543210,Late delivery,,0.0,0.0,1.0,Young,2025,8,August,3,Sunday,3,31,sneha,mail.com,5
687,C637,Aditya,Male,16.8125,Pune,MAHARASHTRA,North,electronics,Mouse,1.7333831217326363,2509.2257846153843,20.0,4349.449623668638,0.0,0.0,UPI,2025-09-24,2025-09-25,5.0,Yes,John,invalid_email,9876543210,,,0.0,0.0,1.0,Teen,2025,9,September,24,Wednesday,3,39,invalid_email,,6
691,C973,Amit,Male,16.8125,Pune,MAHARASHTRA,West,electronics,Laptop,1.7333831217326363,633.46,20.0,1098.0288722927558,0.0,0.0,Cash,2025-02-05,2025-02-14,1.0,No,John,invalid_email,98765 43210,,,0.0,0.0,9.0,Teen,2025,2,February,5,Wednesday,1,6,invalid_email,,4
692,C235,Amit,Male,27.59024064171123,Pune,MAHARASHTRA,East,electronics,Mouse,1.7333831217326363,716.22,0.0,1241.4836594473488,882.0429010448679,0.0,Credit Card,2025-03-10,2025-03-15,3.0326678765880217,Yes,John,invalid_email,9876543210,Late delivery,,0.0,0.0,5.0,Young,2025,3,March,10,Monday,1,11,invalid_email,,4
695,C327,Aditya,Male,18.0,Pune,MAHARASHTRA,East,Eletronics,Laptop,9.0,2509.2257846153843,34.767299448867114,22583.03206153846,0.0,999999.0,UPI,2025-02-08,2025-02-17,5.0,No,Sara,sneha@mail.com,9876543210,,inf,0.0,-999999.0,9.0,Teen,2025,2,February,8,Saturday,1,6,sneha,mail.com,6
